thread_id,start,end,minutes_seconds,duration
6039,24:49.3,07-02-2022 16:24:49.35,24:49.354,66
6040,24:49.4,07-02-2022 16:24:49.42,24:49.419,65
6041,24:49.4,07-02-2022 16:24:49.49,24:49.485,66
6042,24:49.5,07-02-2022 16:24:49.55,24:49.550,65
6043,24:49.5,07-02-2022 16:24:49.62,24:49.618,68
6044,24:49.6,07-02-2022 16:24:49.68,24:49.682,64
6045,24:49.7,07-02-2022 16:24:49.75,24:49.748,66
6046,24:49.7,07-02-2022 16:24:49.81,24:49.812,64
6047,24:49.8,07-02-2022 16:24:49.88,24:49.879,67
6048,24:49.9,07-02-2022 16:24:49.94,24:49.944,65
6049,24:49.9,07-02-2022 16:24:50.01,24:50.009,65
6050,24:50.0,07-02-2022 16:24:50.08,24:50.076,67
6051,24:50.1,07-02-2022 16:24:50.14,24:50.141,65
6052,24:50.1,07-02-2022 16:24:50.21,24:50.209,68
6053,24:50.2,07-02-2022 16:24:50.27,24:50.274,65
6054,24:50.3,07-02-2022 16:24:50.34,24:50.340,66
6055,24:50.3,07-02-2022 16:24:50.40,24:50.405,65
6056,24:50.4,07-02-2022 16:24:50.47,24:50.471,66
6057,24:50.5,07-02-2022 16:24:50.54,24:50.539,68
6058,24:50.5,07-02-2022 16:24:50.60,24:50.604,65
6059,24:50.6,07-02-2022 16:24:50.67,24:50.669,65
6060,24:50.7,07-02-2022 16:24:50.74,24:50.735,66
6061,24:50.7,07-02-2022 16:24:50.80,24:50.801,66
6062,24:50.8,07-02-2022 16:24:50.87,24:50.865,64
6063,24:50.9,07-02-2022 16:24:50.93,24:50.931,66
6064,24:50.9,07-02-2022 16:24:51.00,24:50.995,64
6065,24:51.0,07-02-2022 16:24:51.06,24:51.063,68
6066,24:51.1,07-02-2022 16:24:51.13,24:51.127,64
6067,24:51.1,07-02-2022 16:24:51.19,24:51.192,65
6068,24:51.2,07-02-2022 16:24:51.26,24:51.258,66
6069,24:51.3,07-02-2022 16:24:51.32,24:51.324,66
6070,24:51.3,07-02-2022 16:24:51.39,24:51.389,65
6071,24:51.4,07-02-2022 16:24:51.46,24:51.458,69
6072,24:51.5,07-02-2022 16:24:51.52,24:51.522,64
6073,24:51.5,07-02-2022 16:24:51.59,24:51.586,64
6074,24:51.6,07-02-2022 16:24:51.65,24:51.653,67
6075,24:51.7,07-02-2022 16:24:51.72,24:51.718,65
6076,24:51.7,07-02-2022 16:24:51.79,24:51.786,68
6077,24:51.8,07-02-2022 16:24:51.85,24:51.853,67
6078,24:51.9,07-02-2022 16:24:51.92,24:51.918,65
6079,24:51.9,07-02-2022 16:24:51.98,24:51.984,66
6080,24:52.0,07-02-2022 16:24:52.05,24:52.049,65
6081,24:52.0,07-02-2022 16:24:52.12,24:52.116,67
6082,24:52.1,07-02-2022 16:24:52.18,24:52.182,66
6083,24:52.2,07-02-2022 16:24:52.25,24:52.247,65
6084,24:52.2,07-02-2022 16:24:52.31,24:52.312,65
6085,24:52.3,07-02-2022 16:24:52.38,24:52.377,65
6086,24:52.4,07-02-2022 16:24:52.44,24:52.443,66
6087,24:52.4,07-02-2022 16:24:52.51,24:52.507,64
6088,24:52.5,07-02-2022 16:24:52.57,24:52.572,65
6089,24:52.6,07-02-2022 16:24:52.64,24:52.638,66
6090,24:52.6,07-02-2022 16:24:52.71,24:52.705,67
6091,24:52.7,07-02-2022 16:24:52.77,24:52.770,65
6092,24:52.8,07-02-2022 16:24:52.84,24:52.838,68
6093,24:52.8,07-02-2022 16:24:52.90,24:52.904,66
6094,24:52.9,07-02-2022 16:24:52.97,24:52.969,65
6095,24:53.0,07-02-2022 16:24:53.04,24:53.035,66
6096,24:53.0,07-02-2022 16:24:53.10,24:53.101,66
6097,24:53.1,07-02-2022 16:24:53.17,24:53.166,65
6098,24:53.2,07-02-2022 16:24:53.23,24:53.231,65
6099,24:53.2,07-02-2022 16:24:53.30,24:53.297,66
6100,24:53.3,07-02-2022 16:24:53.43,24:53.432,135
6101,24:53.4,07-02-2022 16:24:53.50,24:53.501,69
6102,24:53.5,07-02-2022 16:24:53.57,24:53.571,70
6103,24:53.6,07-02-2022 16:24:53.64,24:53.639,68
6104,24:53.6,07-02-2022 16:24:53.71,24:53.708,69
6105,24:53.7,07-02-2022 16:24:53.78,24:53.777,69
6106,24:53.8,07-02-2022 16:24:53.85,24:53.845,68
6107,24:53.8,07-02-2022 16:24:53.92,24:53.921,76
6108,24:53.9,07-02-2022 16:24:53.99,24:53.991,70
6109,24:54.0,07-02-2022 16:24:54.06,24:54.061,70
6110,24:54.1,07-02-2022 16:24:54.13,24:54.129,68
6111,24:54.1,07-02-2022 16:24:54.20,24:54.198,69
6112,24:54.2,07-02-2022 16:24:54.27,24:54.269,71
6113,24:54.3,07-02-2022 16:24:54.34,24:54.344,75
6114,24:54.3,07-02-2022 16:24:54.41,24:54.413,69
6115,24:54.4,07-02-2022 16:24:54.48,24:54.482,69
6116,24:54.5,07-02-2022 16:24:54.55,24:54.552,70
6117,24:54.6,07-02-2022 16:24:54.62,24:54.621,69
6118,24:54.6,07-02-2022 16:24:54.69,24:54.689,68
6119,24:54.7,07-02-2022 16:24:54.76,24:54.759,70
6120,24:54.8,07-02-2022 16:24:54.83,24:54.828,69
6121,24:54.8,07-02-2022 16:24:54.90,24:54.898,70
6122,24:54.9,07-02-2022 16:24:54.97,24:54.967,69
6123,24:55.0,07-02-2022 16:24:55.04,24:55.039,72
6124,24:55.0,07-02-2022 16:24:55.11,24:55.108,69
6125,24:55.1,07-02-2022 16:24:55.18,24:55.179,71
6126,24:55.2,07-02-2022 16:24:55.25,24:55.248,69
6127,24:55.2,07-02-2022 16:24:55.32,24:55.318,70
6128,24:55.3,07-02-2022 16:24:55.39,24:55.389,71
6129,24:55.4,07-02-2022 16:24:55.46,24:55.457,68
6130,24:55.5,07-02-2022 16:24:55.53,24:55.527,70
6131,24:55.5,07-02-2022 16:24:55.60,24:55.598,71
6132,24:55.6,07-02-2022 16:24:55.67,24:55.671,73
6133,24:55.7,07-02-2022 16:24:55.74,24:55.741,70
6134,24:55.7,07-02-2022 16:24:55.81,24:55.810,69
6135,24:55.8,07-02-2022 16:24:55.88,24:55.880,70
6136,24:55.9,07-02-2022 16:24:55.95,24:55.948,68
6137,24:55.9,07-02-2022 16:24:56.02,24:56.017,69
6138,24:56.0,07-02-2022 16:24:56.09,24:56.087,70
6139,24:56.1,07-02-2022 16:24:56.16,24:56.157,70
6140,24:56.2,07-02-2022 16:24:56.23,24:56.225,68
6141,24:56.2,07-02-2022 16:24:56.30,24:56.295,70
6142,24:56.3,07-02-2022 16:24:56.37,24:56.365,70
6143,24:56.4,07-02-2022 16:24:56.43,24:56.433,68
6144,24:56.4,07-02-2022 16:24:56.50,24:56.504,71
6145,24:56.5,07-02-2022 16:24:56.57,24:56.572,68
6146,24:56.6,07-02-2022 16:24:56.64,24:56.642,70
6147,24:56.6,07-02-2022 16:24:56.71,24:56.712,70
6148,24:56.7,07-02-2022 16:24:56.78,24:56.782,70
6149,24:56.8,07-02-2022 16:24:56.85,24:56.852,70
6150,24:56.9,07-02-2022 16:24:56.92,24:56.921,69
6151,24:56.9,07-02-2022 16:24:56.99,24:56.990,69
6152,24:57.0,07-02-2022 16:24:57.06,24:57.060,70
6153,24:57.1,07-02-2022 16:24:57.13,24:57.130,70
6154,24:57.1,07-02-2022 16:24:57.20,24:57.198,68
6155,24:57.2,07-02-2022 16:24:57.27,24:57.268,70
6156,24:57.3,07-02-2022 16:24:57.34,24:57.338,70
6157,24:57.3,07-02-2022 16:24:57.41,24:57.408,70
6158,24:57.4,07-02-2022 16:24:57.48,24:57.478,70
6159,24:57.5,07-02-2022 16:24:57.55,24:57.548,70
6160,24:57.5,07-02-2022 16:24:57.62,24:57.621,73
6161,24:57.6,07-02-2022 16:24:57.69,24:57.691,70
6162,24:57.7,07-02-2022 16:24:57.76,24:57.759,68
6163,24:57.8,07-02-2022 16:24:57.83,24:57.830,71
6164,24:57.8,07-02-2022 16:24:57.90,24:57.899,69
6165,24:57.9,07-02-2022 16:24:57.97,24:57.969,70
6166,24:58.0,07-02-2022 16:24:58.04,24:58.038,69
6167,24:58.0,07-02-2022 16:24:58.11,24:58.108,70
6168,24:58.1,07-02-2022 16:24:58.18,24:58.178,70
6169,24:58.2,07-02-2022 16:24:58.25,24:58.247,69
6170,24:58.2,07-02-2022 16:24:58.32,24:58.318,71
6171,24:58.3,07-02-2022 16:24:58.39,24:58.387,69
6172,24:58.4,07-02-2022 16:24:58.46,24:58.456,69
6173,24:58.5,07-02-2022 16:24:58.53,24:58.527,71
6174,24:58.5,07-02-2022 16:24:58.60,24:58.597,70
6175,24:58.6,07-02-2022 16:24:58.67,24:58.667,70
6176,24:58.7,07-02-2022 16:24:58.74,24:58.736,69
6177,24:58.7,07-02-2022 16:24:58.81,24:58.805,69
6178,24:58.8,07-02-2022 16:24:58.87,24:58.874,69
6179,24:58.9,07-02-2022 16:24:58.94,24:58.944,70
6180,24:58.9,07-02-2022 16:24:59.02,24:59.015,70
6181,24:59.0,07-02-2022 16:24:59.09,24:59.085,70
6182,24:59.1,07-02-2022 16:24:59.15,24:59.154,69
6183,24:59.2,07-02-2022 16:24:59.22,24:59.224,70
6184,24:59.2,07-02-2022 16:24:59.29,24:59.294,70
6185,24:59.3,07-02-2022 16:24:59.36,24:59.364,70
6186,24:59.4,07-02-2022 16:24:59.43,24:59.434,70
6187,24:59.4,07-02-2022 16:24:59.51,24:59.505,71
6188,24:59.5,07-02-2022 16:24:59.58,24:59.576,71
6189,24:59.6,07-02-2022 16:24:59.65,24:59.646,70
6190,24:59.6,07-02-2022 16:24:59.72,24:59.718,72
6191,24:59.7,07-02-2022 16:24:59.79,24:59.787,69
6192,24:59.8,07-02-2022 16:24:59.86,24:59.857,70
6193,24:59.9,07-02-2022 16:24:59.93,24:59.928,71
6194,24:59.9,07-02-2022 16:25:00.00,24:59.998,70
6195,25:00.0,07-02-2022 16:25:00.07,25:00.069,71
6196,25:00.1,07-02-2022 16:25:00.14,25:00.140,71
6197,25:00.1,07-02-2022 16:25:00.21,25:00.209,69
6198,25:00.2,07-02-2022 16:25:00.28,25:00.279,70
6199,25:00.3,07-02-2022 16:25:00.35,25:00.349,70
6200,25:00.3,07-02-2022 16:25:00.49,25:00.488,139
6201,25:00.5,07-02-2022 16:25:00.56,25:00.557,69
6202,25:00.6,07-02-2022 16:25:00.63,25:00.629,72
6203,25:00.6,07-02-2022 16:25:00.70,25:00.699,70
6204,25:00.7,07-02-2022 16:25:00.77,25:00.769,70
6205,25:00.8,07-02-2022 16:25:00.84,25:00.841,72
6206,25:00.8,07-02-2022 16:25:00.91,25:00.911,70
6207,25:00.9,07-02-2022 16:25:00.98,25:00.979,68
6208,25:01.0,07-02-2022 16:25:01.05,25:01.049,70
6209,25:01.0,07-02-2022 16:25:01.12,25:01.118,69
6210,25:01.1,07-02-2022 16:25:01.19,25:01.188,70
6211,25:01.2,07-02-2022 16:25:01.26,25:01.256,68
6212,25:01.3,07-02-2022 16:25:01.33,25:01.326,70
6213,25:01.3,07-02-2022 16:25:01.40,25:01.397,71
6214,25:01.4,07-02-2022 16:25:01.47,25:01.467,70
6215,25:01.5,07-02-2022 16:25:01.54,25:01.536,69
6216,25:01.5,07-02-2022 16:25:01.61,25:01.606,70
6217,25:01.6,07-02-2022 16:25:01.68,25:01.677,71
6218,25:01.7,07-02-2022 16:25:01.75,25:01.747,69
6219,25:01.7,07-02-2022 16:25:01.82,25:01.817,70
6220,25:01.8,07-02-2022 16:25:01.89,25:01.886,69
6221,25:01.9,07-02-2022 16:25:01.96,25:01.957,71
6222,25:02.0,07-02-2022 16:25:02.03,25:02.027,70
6223,25:02.0,07-02-2022 16:25:02.10,25:02.095,68
6224,25:02.1,07-02-2022 16:25:02.17,25:02.166,71
6225,25:02.2,07-02-2022 16:25:02.24,25:02.236,70
6226,25:02.2,07-02-2022 16:25:02.31,25:02.305,69
6227,25:02.3,07-02-2022 16:25:02.38,25:02.375,70
6228,25:02.4,07-02-2022 16:25:02.44,25:02.444,69
6229,25:02.4,07-02-2022 16:25:02.51,25:02.513,69
6230,25:02.5,07-02-2022 16:25:02.58,25:02.582,69
6231,25:02.6,07-02-2022 16:25:02.65,25:02.652,70
6232,25:02.7,07-02-2022 16:25:02.72,25:02.723,71
6233,25:02.7,07-02-2022 16:25:02.79,25:02.793,70
6234,25:02.8,07-02-2022 16:25:02.86,25:02.863,70
6235,25:02.9,07-02-2022 16:25:02.93,25:02.933,70
6236,25:02.9,07-02-2022 16:25:03.00,25:03.003,70
6237,25:03.0,07-02-2022 16:25:03.07,25:03.072,69
6238,25:03.1,07-02-2022 16:25:03.14,25:03.143,71
6239,25:03.1,07-02-2022 16:25:03.21,25:03.211,68
6240,25:03.2,07-02-2022 16:25:03.28,25:03.281,70
6241,25:03.3,07-02-2022 16:25:03.35,25:03.351,70
6242,25:03.4,07-02-2022 16:25:03.42,25:03.421,70
6243,25:03.4,07-02-2022 16:25:03.49,25:03.490,69
6244,25:03.5,07-02-2022 16:25:03.56,25:03.560,70
6245,25:03.6,07-02-2022 16:25:03.63,25:03.629,69
6246,25:03.6,07-02-2022 16:25:03.70,25:03.699,70
6247,25:03.7,07-02-2022 16:25:03.77,25:03.768,69
6248,25:03.8,07-02-2022 16:25:03.84,25:03.837,69
6249,25:03.8,07-02-2022 16:25:03.91,25:03.906,69
6250,25:03.9,07-02-2022 16:25:03.98,25:03.976,70
6251,25:04.0,07-02-2022 16:25:04.04,25:04.044,68
6252,25:04.0,07-02-2022 16:25:04.12,25:04.123,79
6253,25:04.1,07-02-2022 16:25:04.19,25:04.192,69
6254,25:04.2,07-02-2022 16:25:04.26,25:04.262,70
6255,25:04.3,07-02-2022 16:25:04.33,25:04.332,70
6256,25:04.3,07-02-2022 16:25:04.40,25:04.401,69
6257,25:04.4,07-02-2022 16:25:04.47,25:04.470,69
6258,25:04.5,07-02-2022 16:25:04.54,25:04.540,70
6259,25:04.5,07-02-2022 16:25:04.61,25:04.609,69
6260,25:04.6,07-02-2022 16:25:04.68,25:04.679,70
6261,25:04.7,07-02-2022 16:25:04.75,25:04.747,68
6262,25:04.7,07-02-2022 16:25:04.82,25:04.817,70
6263,25:04.8,07-02-2022 16:25:04.89,25:04.888,71
6264,25:04.9,07-02-2022 16:25:04.96,25:04.958,70
6265,25:05.0,07-02-2022 16:25:05.03,25:05.027,69
6266,25:05.0,07-02-2022 16:25:05.10,25:05.098,71
6267,25:05.1,07-02-2022 16:25:05.17,25:05.167,69
6268,25:05.2,07-02-2022 16:25:05.24,25:05.235,68
6269,25:05.2,07-02-2022 16:25:05.31,25:05.305,70
6270,25:05.3,07-02-2022 16:25:05.38,25:05.375,70
6271,25:05.4,07-02-2022 16:25:05.44,25:05.444,69
6272,25:05.4,07-02-2022 16:25:05.51,25:05.513,69
6273,25:05.5,07-02-2022 16:25:05.58,25:05.583,70
6274,25:05.6,07-02-2022 16:25:05.65,25:05.652,69
6275,25:05.7,07-02-2022 16:25:05.72,25:05.721,69
6276,25:05.7,07-02-2022 16:25:05.79,25:05.790,69
6277,25:05.8,07-02-2022 16:25:05.86,25:05.860,70
6278,25:05.9,07-02-2022 16:25:05.93,25:05.931,71
6279,25:05.9,07-02-2022 16:25:06.00,25:05.999,68
6280,25:06.0,07-02-2022 16:25:06.07,25:06.069,70
6281,25:06.1,07-02-2022 16:25:06.14,25:06.140,71
6282,25:06.1,07-02-2022 16:25:06.21,25:06.211,71
6283,25:06.2,07-02-2022 16:25:06.28,25:06.281,70
6284,25:06.3,07-02-2022 16:25:06.35,25:06.351,70
6285,25:06.4,07-02-2022 16:25:06.42,25:06.422,71
6286,25:06.4,07-02-2022 16:25:06.49,25:06.491,69
6287,25:06.5,07-02-2022 16:25:06.56,25:06.561,70
6288,25:06.6,07-02-2022 16:25:06.64,25:06.635,74
6289,25:06.6,07-02-2022 16:25:06.70,25:06.704,69
6290,25:06.7,07-02-2022 16:25:06.77,25:06.774,70
6291,25:06.8,07-02-2022 16:25:06.84,25:06.844,70
6292,25:06.8,07-02-2022 16:25:06.91,25:06.913,69
6293,25:06.9,07-02-2022 16:25:06.98,25:06.982,69
6294,25:07.0,07-02-2022 16:25:07.05,25:07.053,71
6295,25:07.1,07-02-2022 16:25:07.12,25:07.124,71
6296,25:07.1,07-02-2022 16:25:07.19,25:07.194,69
6297,25:07.2,07-02-2022 16:25:07.26,25:07.264,70
6298,25:07.3,07-02-2022 16:25:07.33,25:07.334,70
6299,25:07.3,07-02-2022 16:25:07.40,25:07.403,69
6300,25:07.4,07-02-2022 16:25:07.54,25:07.542,139
6301,25:07.5,07-02-2022 16:25:07.61,25:07.611,69
6302,25:07.6,07-02-2022 16:25:07.68,25:07.680,69
6303,25:07.7,07-02-2022 16:25:07.75,25:07.749,69
6304,25:07.7,07-02-2022 16:25:07.82,25:07.817,68
6305,25:07.8,07-02-2022 16:25:07.89,25:07.885,68
6306,25:07.9,07-02-2022 16:25:07.95,25:07.954,69
6307,25:08.0,07-02-2022 16:25:08.02,25:08.023,69
6308,25:08.0,07-02-2022 16:25:08.10,25:08.095,72
6309,25:08.1,07-02-2022 16:25:08.17,25:08.167,72
6310,25:08.2,07-02-2022 16:25:08.25,25:08.245,78
6311,25:08.2,07-02-2022 16:25:08.31,25:08.314,69
6312,25:08.3,07-02-2022 16:25:08.38,25:08.383,69
6313,25:08.4,07-02-2022 16:25:08.45,25:08.451,68
6314,25:08.5,07-02-2022 16:25:08.52,25:08.520,69
6315,25:08.5,07-02-2022 16:25:08.59,25:08.588,68
6316,25:08.6,07-02-2022 16:25:08.66,25:08.656,68
6317,25:08.7,07-02-2022 16:25:08.73,25:08.725,69
6318,25:08.7,07-02-2022 16:25:08.79,25:08.793,68
6319,25:08.8,07-02-2022 16:25:08.86,25:08.862,69
6320,25:08.9,07-02-2022 16:25:08.93,25:08.930,68
6321,25:08.9,07-02-2022 16:25:09.00,25:08.998,68
6322,25:09.0,07-02-2022 16:25:09.07,25:09.067,69
6323,25:09.1,07-02-2022 16:25:09.14,25:09.137,70
6324,25:09.1,07-02-2022 16:25:09.21,25:09.206,69
6325,25:09.2,07-02-2022 16:25:09.28,25:09.276,70
6326,25:09.3,07-02-2022 16:25:09.34,25:09.344,68
6327,25:09.3,07-02-2022 16:25:09.41,25:09.413,69
6328,25:09.4,07-02-2022 16:25:09.48,25:09.481,68
6329,25:09.5,07-02-2022 16:25:09.55,25:09.550,69
6330,25:09.5,07-02-2022 16:25:09.62,25:09.620,70
6331,25:09.6,07-02-2022 16:25:09.69,25:09.687,67
6332,25:09.7,07-02-2022 16:25:09.76,25:09.756,69
6333,25:09.8,07-02-2022 16:25:09.82,25:09.824,68
6334,25:09.8,07-02-2022 16:25:09.90,25:09.895,71
6335,25:09.9,07-02-2022 16:25:09.96,25:09.963,68
6336,25:10.0,07-02-2022 16:25:10.03,25:10.032,69
6337,25:10.0,07-02-2022 16:25:10.10,25:10.100,68
6338,25:10.1,07-02-2022 16:25:10.17,25:10.169,69
6339,25:10.2,07-02-2022 16:25:10.24,25:10.237,68
6340,25:10.2,07-02-2022 16:25:10.31,25:10.305,68
6341,25:10.3,07-02-2022 16:25:10.37,25:10.373,68
6342,25:10.4,07-02-2022 16:25:10.44,25:10.442,69
6343,25:10.4,07-02-2022 16:25:10.51,25:10.510,68
6344,25:10.5,07-02-2022 16:25:10.58,25:10.579,69
6345,25:10.6,07-02-2022 16:25:10.65,25:10.646,67
6346,25:10.6,07-02-2022 16:25:10.72,25:10.716,70
6347,25:10.7,07-02-2022 16:25:10.79,25:10.785,69
6348,25:10.8,07-02-2022 16:25:10.85,25:10.853,68
6349,25:10.9,07-02-2022 16:25:10.92,25:10.922,69
6350,25:10.9,07-02-2022 16:25:10.99,25:10.991,69
6351,25:11.0,07-02-2022 16:25:11.06,25:11.060,69
6352,25:11.1,07-02-2022 16:25:11.13,25:11.128,68
6353,25:11.1,07-02-2022 16:25:11.20,25:11.198,70
6354,25:11.2,07-02-2022 16:25:11.27,25:11.266,68
6355,25:11.3,07-02-2022 16:25:11.34,25:11.336,70
6356,25:11.3,07-02-2022 16:25:11.40,25:11.404,68
6357,25:11.4,07-02-2022 16:25:11.47,25:11.472,68
6358,25:11.5,07-02-2022 16:25:11.54,25:11.542,70
6359,25:11.5,07-02-2022 16:25:11.61,25:11.610,68
6360,25:11.6,07-02-2022 16:25:11.68,25:11.679,69
6361,25:11.7,07-02-2022 16:25:11.75,25:11.750,71
6362,25:11.7,07-02-2022 16:25:11.82,25:11.819,69
6363,25:11.8,07-02-2022 16:25:11.89,25:11.887,68
6364,25:11.9,07-02-2022 16:25:11.96,25:11.956,69
6365,25:12.0,07-02-2022 16:25:12.03,25:12.030,74
6366,25:12.0,07-02-2022 16:25:12.10,25:12.098,68
6367,25:12.1,07-02-2022 16:25:12.17,25:12.167,69
6368,25:12.2,07-02-2022 16:25:12.23,25:12.234,67
6369,25:12.2,07-02-2022 16:25:12.30,25:12.304,69
6370,25:12.3,07-02-2022 16:25:12.37,25:12.373,69
6371,25:12.4,07-02-2022 16:25:12.44,25:12.442,69
6372,25:12.4,07-02-2022 16:25:12.51,25:12.512,70
6373,25:12.5,07-02-2022 16:25:12.58,25:12.579,67
6374,25:12.6,07-02-2022 16:25:12.65,25:12.649,70
6375,25:12.6,07-02-2022 16:25:12.72,25:12.716,67
6376,25:12.7,07-02-2022 16:25:12.83,25:12.835,119
6377,25:12.8,07-02-2022 16:25:12.93,25:12.935,100
6378,25:12.9,07-02-2022 16:25:13.04,25:13.038,103
6379,25:13.0,07-02-2022 16:25:13.14,25:13.141,103
6380,25:13.1,07-02-2022 16:25:13.24,25:13.243,102
6381,25:13.2,07-02-2022 16:25:13.35,25:13.345,102
6382,25:13.3,07-02-2022 16:25:13.45,25:13.448,103
6383,25:13.4,07-02-2022 16:25:13.55,25:13.551,103
6384,25:13.6,07-02-2022 16:25:13.65,25:13.652,101
6385,25:13.7,07-02-2022 16:25:13.76,25:13.755,103
6386,25:13.8,07-02-2022 16:25:13.86,25:13.858,103
6387,25:13.9,07-02-2022 16:25:13.96,25:13.960,102
6388,25:14.0,07-02-2022 16:25:14.06,25:14.063,103
6389,25:14.1,07-02-2022 16:25:14.17,25:14.165,102
6390,25:14.2,07-02-2022 16:25:14.27,25:14.267,102
6391,25:14.3,07-02-2022 16:25:14.37,25:14.370,103
6392,25:14.4,07-02-2022 16:25:14.47,25:14.471,101
6393,25:14.5,07-02-2022 16:25:14.58,25:14.575,104
6394,25:14.6,07-02-2022 16:25:14.68,25:14.677,102
6395,25:14.7,07-02-2022 16:25:14.77,25:14.772,95
6396,25:14.8,07-02-2022 16:25:14.85,25:14.852,80
6397,25:14.9,07-02-2022 16:25:14.92,25:14.922,69
6398,25:14.9,07-02-2022 16:25:14.99,25:14.990,68
6399,25:15.0,07-02-2022 16:25:15.06,25:15.058,68
6400,25:15.1,07-02-2022 16:25:15.19,25:15.193,135
6401,25:15.2,07-02-2022 16:25:15.26,25:15.261,68
6402,25:15.3,07-02-2022 16:25:15.33,25:15.329,68
6403,25:15.3,07-02-2022 16:25:15.40,25:15.396,67
6404,25:15.4,07-02-2022 16:25:15.46,25:15.462,66
6405,25:15.5,07-02-2022 16:25:15.53,25:15.531,69
6406,25:15.5,07-02-2022 16:25:15.60,25:15.598,67
6407,25:15.6,07-02-2022 16:25:15.67,25:15.666,68
6408,25:15.7,07-02-2022 16:25:15.73,25:15.734,68
6409,25:15.7,07-02-2022 16:25:15.80,25:15.801,67
6410,25:15.8,07-02-2022 16:25:15.87,25:15.869,68
6411,25:15.9,07-02-2022 16:25:15.94,25:15.937,68
6412,25:15.9,07-02-2022 16:25:16.00,25:16.004,67
6413,25:16.0,07-02-2022 16:25:16.07,25:16.071,67
6414,25:16.1,07-02-2022 16:25:16.14,25:16.141,70
6415,25:16.1,07-02-2022 16:25:16.21,25:16.209,68
6416,25:16.2,07-02-2022 16:25:16.28,25:16.276,67
6417,25:16.3,07-02-2022 16:25:16.35,25:16.347,71
6418,25:16.3,07-02-2022 16:25:16.42,25:16.415,68
6419,25:16.4,07-02-2022 16:25:16.48,25:16.484,69
6420,25:16.5,07-02-2022 16:25:16.55,25:16.550,66
6421,25:16.5,07-02-2022 16:25:16.62,25:16.618,68
6422,25:16.6,07-02-2022 16:25:16.69,25:16.688,70
6423,25:16.7,07-02-2022 16:25:16.76,25:16.756,68
6424,25:16.8,07-02-2022 16:25:16.82,25:16.824,68
6425,25:16.8,07-02-2022 16:25:16.89,25:16.891,67
6426,25:16.9,07-02-2022 16:25:16.96,25:16.961,70
6427,25:17.0,07-02-2022 16:25:17.03,25:17.029,68
6428,25:17.0,07-02-2022 16:25:17.10,25:17.097,68
6429,25:17.1,07-02-2022 16:25:17.17,25:17.166,69
6430,25:17.2,07-02-2022 16:25:17.23,25:17.233,67
6431,25:17.2,07-02-2022 16:25:17.30,25:17.302,69
6432,25:17.3,07-02-2022 16:25:17.37,25:17.370,68
6433,25:17.4,07-02-2022 16:25:17.44,25:17.438,68
6434,25:17.4,07-02-2022 16:25:17.51,25:17.505,67
6435,25:17.5,07-02-2022 16:25:17.58,25:17.575,70
6436,25:17.6,07-02-2022 16:25:17.64,25:17.643,68
6437,25:17.6,07-02-2022 16:25:17.71,25:17.713,70
6438,25:17.7,07-02-2022 16:25:17.78,25:17.780,67
6439,25:17.8,07-02-2022 16:25:17.85,25:17.847,67
6440,25:17.8,07-02-2022 16:25:17.92,25:17.915,68
6441,25:17.9,07-02-2022 16:25:17.98,25:17.984,69
6442,25:18.0,07-02-2022 16:25:18.05,25:18.051,67
6443,25:18.1,07-02-2022 16:25:18.12,25:18.119,68
6444,25:18.1,07-02-2022 16:25:18.19,25:18.189,70
6445,25:18.2,07-02-2022 16:25:18.26,25:18.256,67
6446,25:18.3,07-02-2022 16:25:18.32,25:18.323,67
6447,25:18.3,07-02-2022 16:25:18.39,25:18.394,71
6448,25:18.4,07-02-2022 16:25:18.46,25:18.461,67
6449,25:18.5,07-02-2022 16:25:18.53,25:18.530,69
6450,25:18.5,07-02-2022 16:25:18.60,25:18.598,68
6451,25:18.6,07-02-2022 16:25:18.66,25:18.665,67
6452,25:18.7,07-02-2022 16:25:18.73,25:18.735,69
6453,25:18.7,07-02-2022 16:25:18.80,25:18.803,68
6454,25:18.8,07-02-2022 16:25:18.87,25:18.871,68
6455,25:18.9,07-02-2022 16:25:18.94,25:18.939,68
6456,25:18.9,07-02-2022 16:25:19.01,25:19.009,70
6457,25:19.0,07-02-2022 16:25:19.08,25:19.075,66
6458,25:19.1,07-02-2022 16:25:19.14,25:19.144,69
6459,25:19.1,07-02-2022 16:25:19.21,25:19.213,69
6460,25:19.2,07-02-2022 16:25:19.28,25:19.281,68
6461,25:19.3,07-02-2022 16:25:19.35,25:19.348,67
6462,25:19.3,07-02-2022 16:25:19.42,25:19.418,70
6463,25:19.4,07-02-2022 16:25:19.49,25:19.486,68
6464,25:19.5,07-02-2022 16:25:19.55,25:19.553,67
6465,25:19.6,07-02-2022 16:25:19.62,25:19.623,70
6466,25:19.6,07-02-2022 16:25:19.69,25:19.691,68
6467,25:19.7,07-02-2022 16:25:19.76,25:19.758,67
6468,25:19.8,07-02-2022 16:25:19.83,25:19.828,70
6469,25:19.8,07-02-2022 16:25:19.90,25:19.896,68
6470,25:19.9,07-02-2022 16:25:19.96,25:19.964,68
6471,25:20.0,07-02-2022 16:25:20.03,25:20.032,68
6472,25:20.0,07-02-2022 16:25:20.10,25:20.100,68
6473,25:20.1,07-02-2022 16:25:20.17,25:20.167,67
6474,25:20.2,07-02-2022 16:25:20.24,25:20.237,70
